"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1","44212","Alberta","717","116079","778","16.2148373224396","15","1417","20.7142857142857","0.339222538126352","17.5943423108201","-0.878747908289216","0.407067045751622","6.98841493532535","6.78848539495147"
"2","44219","Alberta","573","120322","606.142857142857","12.9583009564266","13","1525","15.4285714285714","0.293992866376172","13.7078212311439","-0.465219480858996","-0.00646138167859662","5.36169575398257","5.42640414808538"
"3","44226","Alberta","383","123739","488.142857142857","8.66148214015952","11","1631","15.1428571428571","0.248763194625991","11.0392705978833","-0.613831259466732","-0.290762175536873","4.40839675965697","4.22773279477162"
"4","44233","Alberta","348","126408","381.285714285714","7.86996288453136","12","1705","10.5714285714286","0.271378030501081","8.62271385008793","-0.113074179375451","0.361837374001442","3.30476984699541","3.40470491627024"
"5","44240","Alberta","305","128532","303.428571428571","6.89752494190249","15","1775","10","0.339222538126352","6.8619873426702","-0.138919706089839","0.125996942732645","1.89870854813197","2.34546753160868"
"6","44247","Alberta","380","130727","313.571428571429","8.59363763253424","6","1818","6.14285714285714","0.135689015250541","7.0913663922604","0.242301812947394","0.206764213715109","0.200832206477117","1.22014118085349"
"7","44254","Alberta","415","133195","352.571428571429","9.3851568881624","6","1883","9.28571428571429","0.135689015250541","7.97334499138892","0.113074179375451","0.0129227633571944","0.230483376584351","1.26092744443193"
"8","44212","British Columbia","0","60117","497.857142857143","0","0","1047","8.42857142857143","0","9.67142572966675","-5.07530525542929e-16","0.299717067088668","3.65872386338358","3.97312248218096"
"9","44219","British Columbia","0","63484","481","0","0","1128","11.5714285714286","0","9.34395708229209","0","0.00277515802859897","3.53484167805237","2.98283753778558"
"10","44226","British Columbia","0","66779","470.714285714286","0","0","1189","8.71428571428571","0","9.14414570423298","0","-0.0166509481715933","3.45925254801976","2.88184045616185"
"11","44233","British Columbia","0","69716","419.571428571429","0","0","1246","8.14285714285714","0","8.15063912999462","0","0.119331795229748","3.08340659591322","2.82021511822195"
"12","44240","British Columbia","0","72750","433.428571428571","0","0","1288","6","0","8.4198294587687","0","0.0721541087435677","2.31942597201814","2.34308530995487"
"13","44247","British Columbia","0","75835","440.714285714286","0","0","1327","5.57142857142857","0","8.56136251822724","0","-0.174834955801723","0.251041190380851","1.49714363279623"
"14","44254","British Columbia","0","79194","479.857142857143","0","0","1355","4","0","9.3217558180633","0","-0.0360770543717851","0.273337879575131","1.52230985734225"
"15","44212","Manitoba","177","27322","165.142857142857","12.8329404906823","1","761","4","0.0725024886479228","11.9732681252855","-0.269294957835142","0.0414299935130989","4.63139137426182","3.64165520567178"
"16","44219","Manitoba","216","28476","164.857142857143","15.6605375479513","2","797","5.14285714285714","0.145004977295846","11.952553128529","0.403942436752713","0.611092404318207","4.36886749771737","3.69276615592683"
"17","44226","Manitoba","166","29446","138.571428571429","12.0354131155552","2","825","4","0.145004977295846","10.0467734269264","-0.517874918913734","-0.321082449726515","3.99663215037822","3.68637728714495"
"18","44233","Manitoba","80","30158","101.714285714286","5.80019909183383","4","842","2.42857142857143","0.290009954591691","7.37453884533158","-0.890744860531623","-0.455729928644086","3.12677691764884","3.09860135921196"
"19","44240","Manitoba","99","30687","75.5714285714286","7.17774637614436","0","866","3.42857142857143","0","5.47911664210731","0.196792469187219","0.497159922157185","1.38022660655222","2.01741465682496"
"20","44247","Manitoba","94","31329","91.7142857142857","6.81523393290475","3","882","2.28571428571429","0.217507465943769","6.64951395885235","-0.0517874918913735","-0.145004977295846","0.196499411129243","0.974250682184059"
"21","44254","Manitoba","88","31809","68.5714285714286","6.38021900101721","4","893","1.57142857142857","0.290009954591691","4.97159922157185","-0.0621449902696481","0.207149967565494","0.147602339735413","1.18236094132735"
"22","44212","New Brunswick","27","911","20.8571428571429","3.45500053744453","0","12","0.428571428571429","0","2.66894221411059","-0.0548412783721354","-0.182804261240451","1.03041391633374","0.868252684469005"
"23","44219","New Brunswick","17","1104","27.5714285714286","2.17537070876137","0","13","0.142857142857143","0","3.52812224194071","-0.182804261240451","-0.274206391860677","1.40385251688422","0.823148648912174"
"24","44226","New Brunswick","12","1230","18","1.53555579441979","1","18","0.714285714285714","0.127962982868316","2.30333369162969","-0.0914021306202256","0.164523835116406","0.905934382816911","1.08813485780856"
"25","44233","New Brunswick","12","1337","15.2857142857143","1.53555579441979","2","20","0.285714285714286","0.255925965736632","1.95600559527283","0","0.164523835116406","0.739961671461141","0.710388560020095"
"26","44240","New Brunswick","16","1398","8.71428571428571","2.04740772589305","0","22","0.285714285714286","0","1.11510599356675","0.0731217044961805","0.109682556744271","0.349528686091359","0.55790336742013"
"27","44247","New Brunswick","3","1420","3.14285714285714","0.383888948604948","0","24","0.285714285714286","0","0.402169374728993","-0.237645539612587","-0.255925965736632","0.0187610205008573","0.198278818631265"
"28","44254","New Brunswick","2","1430","1.42857142857143","0.255925965736632","0","26","0.285714285714286","0","0.182804261240451","-0.0182804261240451","0.0731217044961805","0.00589632072884086","0.0715103936047186"
"29","44212","Newfoundland and Labrador","0","395","0.428571428571429","0","0","4","0","0","0.0820856092708582","0","-0.0273618697569527","0.0310531855255241","0.0168777622857992"
"30","44219","Newfoundland and Labrador","0","398","0.428571428571429","0","0","4","0","0","0.0820856092708582","0","0","0.0310531855255241","0.0253166434286987"
"31","44226","Newfoundland and Labrador","0","408","1.42857142857143","0","0","4","0","0","0.273618697569527","0","-0.0820856092708582","0.103510618418414","0.0253166434286987"
