"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1","44184","Alabama","4221","319904","3866.14285714286","86.3305467989897","93","4389","41","1.90209449237291","79.072785325788","0.452879641041168","-3.9152175419043","7.35494531877504","39.2348120610751"
"2","44191","Alabama","1032","343458","3364.85714285714","21.1071130766542","5","4685","42.2857142857143","0.102263144751232","68.8201746134431","-9.31763338890507","-4.28336486300873","7.30984475471982","42.0486186760999"
"3","44198","Alabama","3711","369458","3714.28571428571","75.8997060343641","0","4872","26.7142857142857","0","75.9669075294863","7.82751327967284","5.20957677404131","6.37448638988973","36.5965770349502"
"4","44205","Alabama","4863","399150","4241.71428571429","99.4611345850479","108","5299","61","2.2088839266266","86.7542083986734","3.36591836438339","1.79983134762168","7.80103089779396","40.3970027557402"
"5","44212","Alabama","3153","420681","3075.85714285714","64.4871390801267","89","6119","117.142857142857","1.82028397657192","62.9093648468219","-4.9962850721316","1.17456526257129","8.33179626805503","47.2247737937981"
"6","44219","Alabama","3355","439442","2680.14285714286","68.6185701280764","171","6657","76.8571428571429","3.49739955049212","54.8159673907959","0.590204435421395","-1.18040887084279","10.6953185212019","35.8222162889973"
"7","44226","Alabama","0","455582","2305.71428571429","0","0","7566","129.857142857143","0","47.1579187509965","-9.80265287543949","-7.74862456800761","11.2347235611203","31.2136268542046"
"8","44184","Alaska","330","42235","447.714285714286","46.3408948567224","1","184","1.14285714285714","0.14042695411128","62.8711534549645","-3.75140577411562","-1.04317165911236","6.23258544841783","44.1435868843819"
"9","44191","Alaska","361","43990","250.714285714286","50.6941304341721","1","200","2.28571428571429","0.14042695411128","35.2070434950423","0.621890796778526","10.3915946042347","3.23546441224702","33.4330597621201"
"10","44198","Alaska","801","46262","324.571428571429","112.481990243135","9","215","2.14285714285714","1.26384258700152","45.5785771058326","8.82683711556617","8.82683711556616","3.43815011788662","18.7220867525593"
"11","44205","Alaska","311","48374","301.714285714286","43.6727827286081","1","224","1.28571428571429","0.14042695411128","42.3688181547176","-9.8298867877896","-17.9144671459104","4.88322413031713","24.2373681491821"
"12","44212","Alaska","182","50017","234.714285714286","25.5577056482529","0","229","0.714285714285714","0","32.9602122292618","-2.58786815433644","-0.521585829556184","4.64013703230154","23.0698609990451"
"13","44219","Alaska","241","51445","204","33.8428959408185","5","259","4.28571428571429","0.7021347705564","28.6470986387011","1.18359861322365","1.92585537066898","5.41681415752963","18.7683956797653"
"14","44226","Alaska","135","52470","146.428571428571","18.9576388050228","0","262","0.428571428571429","0","20.5625182805803","-2.12646530511367","-0.561707816445119","4.47510358814171","16.3123974623888"
"15","44184","Arizona","5560","448229","6520.28571428571","76.593622616609","118","7937","87.8571428571429","1.62554810589206","89.8223567180695","-4.953395378366","-6.23651567502656","8.86633567089489","45.7210904501247"
"16","44191","Arizona","6106","493039","6401.42857142857","84.1152265642112","15","8424","69.5714285714286","0.206637471087974","88.1850007566867","1.07451484965746","3.07988230716837","8.14924483765217","47.7649296235802"
"17","44198","Arizona","8883","539148","6587","122.370710378298","46","9061","91","0.633688244669786","90.7414014704322","5.46506911629813","-1.31263993538742","7.97765853300976","46.8942311124102"
"18","44205","Arizona","11094","607343","9742.14285714286","152.829073616665","98","10036","139.285714285714","1.35003147777476","134.206117531851","4.35119474833819","1.20636923597074","12.1480157999196","48.2536510234796"
"19","44212","Arizona","8715","666899","8508","120.056370702113","208","11248","173.142857142857","2.8653729324199","117.204773601099","-4.68181470207895","0.261740796711434","14.7606546397322","73.0529353824967"
"20","44219","Arizona","7316","715355","6922.28571428571","100.783982565308","169","12170","131.714285714286","2.32811550759117","95.3602409432272","-2.75319830525786","-0.692727522123491","19.3515854232741","66.7394236178435"
"21","44226","Arizona","5119","753377","5431.71428571429","70.5184809666225","76","13098","132.571428571429","1.04696318684573","74.826380244828","-4.32364308552646","1.72001094981799","15.6113010558351","54.3005828266879"
"22","44184","Arkansas","2693","200114","2266","89.3929445630965","52","3191","40","1.72611701347234","75.2188683178525","0.308235180977204","-0.203909427415689","7.00794036469353","37.4976900180503"
"23","44191","Arkansas","702","213969","1979.28571428571","23.3025796818766","3","3441","35.7142857142857","0.0995836738541737","65.7015143452179","-9.44148069731713","-5.85646843856688","7.0296779780296","39.999217153081"
"24","44198","Arkansas","2000","231442","2496.14285714286","66.3891159027824","18","3729","41.1428571428571","0.597502043125042","82.8583587263798","6.1552194601294","-4.19199846128998","7.17563052471468","34.9381637659776"
"25","44205","Arkansas","2886","251746","2900.57142857143","95.7994942477151","44","4010","40.1428571428571","1.46056054986121","96.2831863778639","4.20148262070466","10.6507110226892","8.6143056277533","44.0616770467649"
"26","44212","Arkansas","2543","270178","2633.14285714286","84.4137608703879","30","4293","40.4285714285714","0.995836738541737","87.4060131657204","-1.62653333961817","-2.48010768693966","11.0898835232317","52.2416274687696"
"27","44219","Arkansas","1613","282995","1831","53.542821975594","14","4563","38.5714285714286","0.464723811319477","60.7792356089973","-4.41013412782769","0.151746550634931","12.8577457564871","49.7712401993765"
"28","44226","Arkansas","1824","294387","1627.42857142857","60.5468737033376","7","4838","39.2857142857143","0.232361905659739","54.0217720260355","1.00057881824908","3.15822508508951","10.4577329819803","34.6092657137266"
"29","44184","California","43608","1807929","40935.7142857143","110.803546516413","272","22432","226.428571428571","0.691124670988449","104.013537012468","2.85996390899054","0.847571484641821","9.46298513709785","40.4980509617632"
