"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1","44143","Albania","501","24206","429.142857142857","17.4091501242096","2","559","5.85714285714286","0.0694976052862658","14.9122004485673","0.863755951415018","-0.397129173064376","0.795043318425668","8.20015845995274"
"2","44150","Albania","597","27830","517.714285714286","20.7450351779504","11","623","9.14285714285714","0.382236829074462","17.9899515398162","0.476555007677252","0.292882765134978","0.991135274701681","12.0456117426396"
"3","44157","Albania","565","32761","704.428571428571","19.6330734933701","14","699","10.8571428571429","0.486483237003861","24.4780494047555","-0.158851669225751","-1.17649517520322","1.3942756146101","14.53172335397"
"4","44164","Albania","835","37625","694.857142857143","29.015250207016","11","798","14.1428571428571","0.382236829074462","24.1454537223141","1.34031095909227","2.29342097444677","1.29061095577651","19.7726070249521"
"5","44171","Albania","840","42988","766.142857142857","29.1889942202317","16","905","15.2857142857143","0.555980842290127","26.6225469393031","0.0248205733165235","-1.46937794033819","1.35860277457899","19.1103577125466"
"6","44178","Albania","788","48530","791.714285714286","27.3820564827887","14","1003","14","0.486483237003861","27.5111234640347","-0.258133962491845","-0.4219497463809","0.601906529085887","18.9769407935965"
"7","44185","Albania","461","53003","639","16.0191980184843","14","1088","12.1428571428571","0.486483237003861","22.2044848889619","-1.62326549490064","0.0694976052862657","0.516473246266045","19.6103311352063"
"8","44143","Austria","5933","153153","6181.71428571429","65.8753921379002","34","1413","40.1428571428571","0.377509410532379","68.6369210611644","1.54969199197536","-3.0375231981912","3.79666611730307","37.2462869537884"
"9","44150","Austria","5665","203956","7257.57142857143","62.8997297254685","83","1831","59.7142857142857","0.921567090417279","80.5823974087246","-0.425094630347385","1.44341833438851","4.5844552613024","55.4427701776515"
"10","44157","Austria","5226","247188","6176","58.0254170424181","60","2390","79.8571428571429","0.666193077410081","68.573474101411","-0.696330383292918","0.0206202619198359","3.92018456102949","65.0919544586622"
"11","44164","Austria","4047","279708","4645.71428571429","44.93472307131","87","3107","102.428571428571","0.965979962244618","51.5823782794663","-1.87009913872973","1.21025075729498","3.02503490925632","55.391519696807"
"12","44171","Austria","2741","303430","3388.85714285714","30.4339204196839","83","3842","105","0.921567090417279","37.6272194817189","-2.07154323594659","-0.128480093500516","2.05592342899953","41.0571060618492"
"13","44178","Austria","2641","322463","2719","29.3235986240004","58","4475","90.4285714285714","0.643986641496412","30.1896496246335","-0.158617399383353","0.163375921364853","0.657807293426159","26.8212323171109"
"14","44185","Austria","1645","338854","2341.57142857143","18.2647935389931","142","5353","125.428571428571","1.57665694987053","25.9989779329253","-1.57982929785819","-0.0808948736855102","0.597778467088309","21.5196237539656"
"15","44143","Belarus","996","106279","974.285714285714","10.5404376588672","3","1007","3.14285714285714","0.0317483062014072","10.3106403949332","0.0287246579917494","0.0075591205241446","0.58188423700062","8.10391301627148"
"16","44150","Belarus","1315","114185","1129.42857142857","13.9163408849502","7","1046","5.57142857142857","0.0740793811366169","11.9524813727774","0.482271889440424","0.102804039128367","0.649133319530026","8.32861464300354"
"17","44157","Belarus","1564","123999","1402","16.551450299667","7","1096","7.14285714285714","0.0740793811366169","14.837041764791","0.3764442021024","-0.137575993539432","0.818368288032779","9.65484272251994"
"18","44164","Belarus","1684","135008","1572.71428571429","17.8213825477233","8","1151","7.85714285714286","0.0846621498704193","16.6436715700615","0.18141889257947","0.0257010097820916","0.931647913056867","11.984900895372"
"19","44171","Belarus","1878","147157","1735.57142857143","19.8744396820809","9","1207","8","0.0952449186042217","18.3671510495665","0.29329387633681","-0.016630065153118","0.922764684704641","13.2024950560547"
"20","44178","Belarus","1961","160295","1876.85714285714","20.7528094869865","9","1263","8","0.0952449186042217","19.8623450892423","0.1254814007008","0.00604729641931558","0.427802117116145","13.0923738742703"
"21","44185","Belarus","1944","173523","1889.71428571429","20.5729024185119","8","1324","8.71428571428571","0.0846621498704193","19.9984092586769","-0.0257010097820916","0.0408192508303808","0.43402826818869","14.1581700518695"
"22","44143","Belgium","6621","500789","8538.71428571429","57.1286917615871","148","13172","188.285714285714","1.27700443750414","73.6755137394399","-6.37023063032951","6.93107717382795","4.53002709605995","119.468654874145"
"23","44150","Belgium","4659","535939","5021.42857142857","40.1997545562957","118","14538","195.142857142857","1.0181521866587","43.3269362724618","-2.4184196007559","-2.59591828704991","2.58886594479399","59.512788639457"
"24","44157","Belgium","1875","558779","3262.85714285714","16.1782656778396","96","15735","171","0.828327202705386","28.1532638538557","-3.43164126835088","0.320483739141965","1.78748385884353","34.9981516233109"
"25","44164","Belgium","2151","576599","2545.71428571429","18.5597063856175","86","16664","132.714285714286","0.742043119090241","21.9654624288839","0.340205815396855","-0.146682942145745","1.22383768418478","22.7413309552325"
"26","44171","Belgium","1814","591756","2165.28571428571","15.6519327677872","66","17437","110.428571428571","0.569474951859953","18.6829693622106","-0.415396231118624","0.960218587659963","0.973102797484294","17.4912569140511"
"27","44178","Belgium","4978","608137","2340.14285714286","42.9522168236189","159","18068","90.1428571428571","1.37191692948079","20.1917081957097","3.90004057940452","3.58078947002849","0.353126515316322","13.3174937861346"
"28","44185","Belgium","2170","625930","2541.85714285714","18.7236461444863","81","18743","96.4285714285714","0.698901077282669","21.9321814252038","-3.46122438273322","-3.41068656233006","0.55040927154661","14.3929448908538"
"29","44143","Bosnia & Herzegovina","1211","62423","1559.71428571429","36.9115150820572","20","1510","37.4285714285714","0.609603882445206","47.540394203834","-0.888279942991587","-0.156755284057339","2.74072291835956","37.3253645310823"
"30","44150","Bosnia & Herzegovina","1056","71956","1361.85714285714","32.1870849931069","32","1889","54.1428571428571","0.97536621191233","41.5096700810725","-0.674918584135764","1.5457812733432","2.38735152248403","38.4016518988274"
"31","44157","Bosnia & Herzegovina","697","80006","1150","21.2446953032154","30","2276","55.2857142857143","0.91440582366781","35.0522232405994","-1.56319852712735","-1.73737106496884","2.07217577957971","33.5302205121379"
"32","44164","Bosnia & Herzegovina","664","87374","1052.57142857143","20.2388488971809","44","2620","49.1428571428571","1.34112854137945","32.082581470402","-0.143692343719227","0.0130629403381123","1.82378082348311","28.3140957854516"
"33","44171","Bosnia & Herzegovina","739","94507","1019","22.5248634563504","30","2952","47.4285714285714","0.91440582366781","31.0593178105833","0.326573508452789","1.65028479604809","1.5910160156474","25.640773632145"
"34","44178","Bosnia & Herzegovina","811","101117","944.285714285714","24.7194374331531","38","3336","54.8571428571429","1.15824737664589","28.7820118783058","0.313510568114678","1.23662501867456","0.617062838544816","22.1395359551712"
"35","44185","Bosnia & Herzegovina","0","105524","629.571428571429","0","0","3625","41.2857142857143","0","19.1894593566859","-3.53134820473616","-3.0088305912117","0.492479946700344","20.5162389827116"
"36","44143","Bulgaria","675","75160","3013","9.71440372630135","33","1665","52.4285714285714","0.474926404396955","43.3622198923644","-1.13077715332608","-2.15464446670134","2.51799122850075","26.8707619183593"
"37","44150","Bulgaria","816","98251","3298.71428571429","11.7436347269065","39","2130","66.4285714285714","0.561276659741856","47.4741368135502","0.289890142943595","-0.115133673793202","2.67029706086097","35.0266526341233"
"38","44157","Bulgaria","1123","121820","3367","16.1618894587206","60","2880","107.142857142857","0.863502553449009","48.4568849577136","0.631179247402015","1.08143415027185","2.70659913855111","38.3481312396066"
"39","44164","Bulgaria","739","142486","2952.28571428571","10.635473116647","65","3814","133.428571428571","0.93546109956976","42.4884375466124","-0.789488048867666","0.211763721441066","2.44922671595309","39.1419646263171"
"40","44171","Bulgaria","577","161421","2705","8.30401622233464","68","4797","140.428571428571","0.97863622724221","38.9295734513262","-0.333065270616046","-0.836775093461302","2.07575480576277","34.1765693390971"
