"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1","44275","Angola","54","21696","53.2857142857143","0.164302","2","526","0.857142857142857","0.006085","0.162128857142857","-0.00173871428571428","-0.0121705714285714","0.0121586635188904","0.105248891462607"
"2","44282","Angola","70","22031","47.8571428571429","0.212984","1","533","1","0.003043","0.145611571428571","0.00695457142857143","0.023037","0.0102880868547786","0.146484206947643"
"3","44289","Angola","112","22579","78.2857142857143","0.340775","2","540","1","0.006085","0.238194857142857","0.0182558571428571","0.009128","0.0163190573483716","0.13156075937993"
"4","44296","Angola","89","23331","107.428571428571","0.270794","1","550","1.42857142857143","0.003043","0.326865571428571","-0.00999728571428572","-0.038685","0.0249945861545728","0.215210206020476"
"5","44303","Angola","178","24300","138.428571428571","0.541589","1","561","1.57142857142857","0.003043","0.421187428571429","0.038685","0.0226025714285714","0.0803977444680166","0.299097889747453"
"6","44310","Angola","213","25492","170.285714285714","0.648081","3","577","2.28571428571429","0.009128","0.518117","0.0152131428571429","-0.00956257142857142","0.389264590108516","0.421626884657304"
"7","44317","Angola","163","26815","189","0.495949","4","600","3.28571428571429","0.012171","0.575057571428572","-0.0217331428571429","-0.0186905714285714","0.461936192131861","0.518657589897513"
"8","44275","Benin","0","6818","45.2857142857143","0","0","90","1.28571428571429","0","0.373545857142857","0","-0.373545857142857","0.0277163952957907","0.457808225149239"
"9","44282","Benin","0","7100","40.2857142857143","0","0","90","0","0","0.332302714285714","0","0.373545857142857","0.0246562321891438","0.337500489465208"
"10","44289","Benin","0","7313","30.4285714285714","0","0","93","0.428571428571429","0","0.250994571428571","0","0","0.018623321945052","0.300237110323927"
"11","44296","Benin","0","7515","28.8571428571429","0","0","93","0","0","0.238032428571429","0","0","0.0176615554887005","0.226774809813663"
"12","44303","Benin","0","7611","13.7142857142857","0","0","95","0.285714285714286","0","0.113124285714286","0","0","0.00839360780064018","0.215063451020221"
"13","44310","Benin","0","7720","15.5714285714286","0","0","97","0.285714285714286","0","0.128443285714286","0","0","0.0994194461935885","0.113242316672584"
"14","44317","Benin","0","7821","14.4285714285714","0","0","99","0.285714285714286","0","0.119016142857143","0","0","0.0921225188623318","0.128577300121573"
"15","44275","Botswana","0","35493","199.285714285714","0","0","458","4.85714285714286","0","8.474376","0","0","0.628782653079553","12.9092591966273"
"16","44282","Botswana","0","38466","424.714285714286","0","0","506","6.85714285714286","0","18.0604444285714","0","0","1.34005077938399","7.65663972233109"
"17","44289","Botswana","0","40878","344.571428571429","0","0","591","12.1428571428571","0","14.6524694285714","0","0","1.08718548734021","16.3176989332021"
"18","44296","Botswana","0","42674","256.571428571429","0","0","636","6.42857142857143","0","10.9103794285714","0","-5.856128","0.809529494938827","13.2385770299833"
