"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1","44338","Afghanistan","406","65486","296.285714285714","1.042942","10","2792","8.42857142857143","0.025688","0.761105285714286","0.128074142857143","0.0565141428571429","0.420427720780956","0.184421129842635"
"2","44345","Afghanistan","981","70111","660.714285714286","2.520015","18","2899","15.2857142857143","0.046239","1.69725757142857","0.211010428571429","0.115964","0.98709124478201","0.230832384294383"
"3","44352","Afghanistan","1335","77963","1121.71428571429","3.429378","36","3104","29.2857142857143","0.092478","2.88148485714286","0.129909","-0.143487142857143","1.82745948477853","0.514754028553184"
"4","44359","Afghanistan","1024","88740","1539.57142857143","2.630474","37","3449","49.2857142857143","0.095046","3.95488542857143","-0.114129142857143","-0.229726142857143","2.7024365884575","0.873913284228766"
"5","44366","Afghanistan","0","98734","1427.71428571429","0","0","3934","69.2857142857143","0","3.667544","-0.375782","-0.514865285714286","2.1616176425631","1.17401961860266"
"6","44373","Afghanistan","0","111592","1836.85714285714","0","0","4519","83.5714285714286","0","4.71855942857143","0","0.0524772857142854","0.0768735713797754","0.864017993173671"
"7","44380","Afghanistan","0","120216","1232","0","0","4962","63.2857142857143","0","3.164789","0","0.755967714285715","0.0515599383193707","1.11162135972874"
"8","44338","Bangladesh","1028","787726","1132.85714285714","0.624205","38","12348","32","0.023074","0.687875","0.0665321428571428","0.00962857142857143","0.412664944212785","0.20175629318086"
"9","44345","Bangladesh","1043","797386","1380","0.633313","38","12549","28.7142857142857","0.023074","0.837941142857143","0.00130114285714286","0.0139655714285714","0.55565457131634","0.208622682468277"
"10","44352","Bangladesh","1447","809314","1704","0.878624","43","12801","36","0.02611","1.03467514285714","0.0350444285714286","-0.0108427142857143","0.663904876674646","0.254135604540637"
"11","44359","Bangladesh","1637","824486","2167.42857142857","0.993992","39","13071","38.5714285714286","0.023681","1.31607057142857","0.0164811428571429","-0.0327024285714286","0.863122498111619","0.31380222247662"
"12","44366","Bangladesh","3057","848027","3363","1.856222","67","13466","56.4285714285714","0.040683","2.042026","0.123175714285714","-0.000780571428571448","1.0561900565394","0.38953200243878"
"13","44373","Bangladesh","4334","883138","5015.85714285714","2.631621","77","14053","83.8571428571429","0.046755","3.04564685714286","0.110771285714286","-0.061501","0.0478142471545133","0.481070494731204"
"14","44380","Bangladesh","6214","936256","7588.28571428571","3.773164","134","14912","122.714285714286","0.081365","4.60763514285714","0.163077571428571","-0.0636697142857144","0.0724096027380496","0.717508415829304"
"15","44338","Bhutan","18","1392","16.1428571428571","2.332791","0","1","0","0","2.09210585714286","0.277713285714286","-0.148113571428572","1.20502907639689","0.432362426308794"
"16","44345","Bhutan","100","1603","30.1428571428571","12.959949","0","1","0","0","3.90649885714286","1.51816542857143","1.96250642857143","1.58621197577613","0.634505885407576"
"17","44352","Bhutan","13","1682","11.2857142857143","1.684793","0","1","0","0","1.46262257142857","-1.61073657142857","-1.66627914285714","2.04117189833792","1.18478541978761"
"18","44359","Bhutan","19","1808","18","2.46239","0","1","0","0","2.33279071428571","0.111085285714286","0.0185141428571428","1.47554596660935","0.443592577561443"
"19","44366","Bhutan","14","1903","13.5714285714286","1.814393","0","1","0","0","1.75885014285714","-0.0925710000000001","0.148113857142857","1.14565952982951","0.68368704591104"
"20","44373","Bhutan","14","2027","17.7142857142857","1.814393","0","1","0","0","2.29576214285714","0","-7.93016446160826e-17","0.0374019735538959","0.414358538227395"
"21","44380","Bhutan","11","2133","15.1428571428571","1.425594","0","1","0","0","1.96250657142857","-0.0555427142857143","-0.259199142857143","0.032877546243013","0.540846899035298"
"22","44338","India","240842","26530132","263722.142857143","17.452263","3741","299266","4140.28571428571","0.271086","19.1102394285714","-0.728030857142857","-0.0158281428571431","13.1755899446193","7.49733797763706"
"23","44345","India","165553","27894800","194952.571428571","11.996556","3460","325972","3815.14285714286","0.250724","14.126953","-0.779386714285714","0.085093","9.90004757582373","5.79586321962508"
"24","44352","India","114460","28809339","130648.428571429","8.294177","2677","346759","2969.57142857143","0.193985","9.46724742857143","-0.528911285714286","0.0224430000000001","6.63895018789028","4.28450347804946"
"25","44359","India","80834","29439989","90092.8571428571","5.857518","3303","370384","3375","0.239347","6.52844728571429","-0.348094142857143","0.0266148571428571","4.5670559375979","2.87128119809481"
"26","44366","India","58226","29881772","63111.8571428571","4.219262","1571","386708","2332","0.11384","4.57330842857143","-0.234036571428571","0.0100517142857142","2.78535357525122","1.92333373142109"
"27","44373","India","50040","30233183","50201.5714285714","3.626075","1258","395751","1291.85714285714","0.091159","3.63778342857143","-0.0847409999999999","0.0400515714285716","0.0606464222194572","1.07740241715396"
"28","44380","India","43071","30545433","44607.1428571429","3.121077","955","402005","893.428571428571","0.069203","3.23239128571429","-0.0721425714285714","-0.0246582857142857","0.0538366260273775","0.857006851875457"
"29","44338","Maldives","1960","54365","1511.85714285714","362.597679","3","123","4.14285714285714","0.554996","279.691781285714","25.1862672857143","21.5920045714286","169.029872202279","72.6031100364572"
"30","44345","Maldives","1062","62906","1220.14285714286","196.468743","2","157","4.85714285714286","0.369998","225.724983857143","-23.7327051428571","-5.17996671428572","165.677358532774","84.8265305123115"
"31","44352","Maldives","590","67538","661.714285714286","109.149301","5","182","3.57142857142857","0.924994","122.416359285714","-12.474206","-0.0792854285714282","89.5875875268364","68.4591700997792"
"32","44359","Maldives","246","70077","362.714285714286","45.509709","3","195","1.85714285714286","0.554996","67.1017134285714","-9.09137028571429","-5.47067914285714","50.6036470507404","37.1271368376319"
"33","44366","Maldives","211","71709","233.142857142857","39.03475","2","205","1.42857142857143","0.369998","43.1311527142857","-0.924994142857143","3.11855142857143","26.8285915625491","19.9108438214293"
"34","44373","Maldives","150","73094","197.857142857143","27.749822","0","209","0.571428571428571","0","36.603337","-1.61213257142857","-4.88925442857143","0.622596720965804","10.161048377733"
"35","44380","Maldives","150","74224","161.428571428571","27.749822","0","213","0.571428571428571","0","29.8640945714286","0","3.25069342857143","0.486538241275077","8.62319355356052"
"36","44338","Nepal","8591","505643","8277","29.485042","129","6153","185.285714285714","0.442739","28.407367","0.267212428571429","0.296630285714286","18.6892875372474","9.19176333507724"
"37","44345","Nepal","4311","553422","6825.57142857143","14.795718","116","7163","144.285714285714","0.398122","23.4259407142857","-2.09847485714286","-1.33753257142857","16.9520441198631","8.61554948995211"
"38","44352","Nepal","3540","585100","4525.42857142857","12.149581","68","7799","90.8571428571429","0.233382","15.5316552857143","-0.378019571428572","0.715834857142857","10.5664127492447","7.10475390319041"
