"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1","44240","Alabama","1189","479856","1220.71428571429","24.3181758218429","62","9242","104.142857142857","1.26806299491527","24.9668163399793","-2.34620872100683","-1.18040887084279","3.59941979944122","26.7453342335837"
"2","44247","Alabama","774","485986","875.714285714286","15.8303348074907","17","9590","49.7142857142857","0.347694692154187","17.9106593521443","-1.21254871633603","-0.482097682398663","2.52013292547526","14.5297781820823"
"3","44254","Alabama","834","492683","956.714285714286","17.0574925445054","61","9930","48.5714285714286","1.24761036596503","19.5673222971142","0.175308248144969","0.490863094805912","2.55555725383947","10.4233516976202"
"4","44261","Alabama","524","499411","961.142857142857","10.7171775699291","27","10149","31.2857142857143","0.552220981656651","19.6578982253225","-0.905759282082338","-1.1161291798563","2.70996111986171","11.3874692200591"
"5","44268","Alabama","594","503305","556.285714285714","12.1488615964463","28","10327","25.4285714285714","0.572673610606897","11.3775053046085","0.204526289502463","1.26514119077952","1.55305454120266","11.7769798835281"
"6","44275","Alabama","508","511087","1111.71428571429","10.3899355067251","11","10436","15.5714285714286","0.22497891845271","22.7374797844024","-0.251275155674456","-0.493784898941662","3.51274383490852","7.60368670309154"
"7","44282","Alabama","492","514072","426.428571428571","10.0626934435212","3","10526","12.8571428571429","0.061357886850739","8.72158534521218","-0.0467488661719915","0.213291701909712","1.33982514597871","15.1956574020181"
"8","44240","Alaska","0","54282","143.285714285714","0","0","280","0.428571428571429","0","20.121176424802","1.01506105108586e-15","0.341036888555968","2.65164919117411","9.44488719510512"
"9","44247","Alaska","0","55198","130.857142857143","0","0","286","0.857142857142857","0","18.3758699951332","0","-0.822500731223212","2.42164572194964","11.7097921590735"
"10","44254","Alaska","0","55989","113","0","0","287","0.142857142857143","0","15.8682458145746","0","1.7252454362243","2.09118096731677","10.6940873556444"
"11","44261","Alaska","0","56886","128.142857142857","0","0","301","2","0","17.9947111196883","0","-0.762317750889805","2.37141507924544","9.234741373706"
"12","44268","Alaska","0","57784","128.285714285714","0","0","302","0.142857142857143","0","18.0147721131328","0","0.682073777111931","2.51531353551847","10.7165027678048"
"13","44275","Alaska","0","58645","123","0","0","306","0.571428571428571","0","17.2725153556874","0","0.842561724667679","2.63928698997437","12.039430394321"
"14","44282","Alaska","0","59710","152.142857142857","0","0","309","0.428571428571429","0","21.364958018359","0","-2.34713623300282","3.26462328028188","11.5433736854236"
"15","44240","Arizona","1791","795323","2318.57142857143","24.6725140479041","114","14948","133.857142857143","1.5704447802686","31.9402491024554","-3.30619953740758","-0.551033256234598","4.64491812280168","29.4499957406486"
"16","44247","Arizona","2047","806163","1548.57142857143","28.1991268878055","59","15480","76","0.81277405294603","21.3328589199394","0.503801834271632","1.5035335991544","2.7449365389019","18.5880621789969"
"17","44254","Arizona","1179","815707","1363.42857142857","16.2417052275147","70","15967","69.5714285714286","0.964308198410544","18.7823621339393","-1.70820309432725","-1.12371424753555","2.70032872666728","12.4149472594163"
"18","44261","Arizona","1735","825119","1344.57142857143","23.9010674891756","54","16323","50.8571428571429","0.743894895916706","18.5225893131429","1.0941946088087","-0.194829615597233","2.29678363459138","10.9306509819067"
"19","44268","Arizona","262","832094","996.428571428571","3.60926782833661","27","16546","31.8571428571429","0.371947447958353","13.7266320079868","-2.898828522977","-1.10993841612969","2.3234182068511","11.461042825712"
"20","44275","Arizona","735","835765","524.428571428571","10.1252360833107","42","16733","26.7142857142857","0.578584919046327","7.22443958441859","0.930852607853444","2.78862187173009","0.961677085558418","9.17362870708432"
"21","44282","Arizona","776","839334","509.857142857143","10.6900451709512","14","16912","25.5714285714286","0.192861639682109","7.02370604107599","0.0806870125200659","-0.210573422918221","1.06091205686369","4.82815641343463"
"22","44240","Arkansas","954","312562","928.285714285714","31.6676082856272","40","5252","27.2857142857143","1.32778231805565","30.8140339383057","-1.8351848467412","4.13509350480188","4.30264477364864","32.2252241924719"
"23","44247","Arkansas","517","315230","381.142857142857","17.1615864608693","12","5348","13.7142857142857","0.398334695416695","12.6518686591874","-2.07228883210828","-0.663891159027824","1.94040842733174","17.9326459538137"
"24","44254","Arkansas","557","319195","566.428571428571","18.4893687789249","10","5417","9.85714285714286","0.331945579513912","18.8023460396095","0.189683188293664","-0.986352579127053","2.45285123261741","7.36292696287702"
"25","44261","Arkansas","327","324653","779.714285714286","10.8546204501049","14","5297","-17.1428571428571","0.464723811319477","25.8822710426705","-1.09067833268857","-1.34675063688502","3.55460326398162","10.942280887484"
"26","44268","Arkansas","314","326813","308.571428571429","10.4230911967368","18","5455","22.5714285714286","0.597502043125042","10.2428921678579","-0.0616470361954407","0.464723811319477","1.43761162943184","15.4298213058304"
"27","44275","Arkansas","274","328547","247.714285714286","9.09530887868119","4","5533","11.1428571428571","0.132778231805565","8.22276621253034","-0.189683188293664","0.905737224102246","1.28544498587472","6.845414780549"
"28","44282","Arkansas","165","329860","187.571428571429","5.47710206197955","7","5590","8.14285714285714","0.232361905659739","6.22635065573952","-0.516886688100235","-0.308235180977204","1.03038487593791","5.49534686549628"
"29","44240","California","9421","3391036","10024.8571428571","23.9378144315521","433","46435","398.285714285714","1.10020949462499","25.4721547594241","-1.0791563271264","0.358992804415743","3.49903808211138","20.3825527190206"
"30","44247","California","6668","3435186","6307.14285714286","16.9427180373198","481","48825","341.428571428571","1.22217267185825","16.0258162941912","-0.999299484890336","0.184396708435993","2.24363792315843","14.8238667451347"
"31","44254","California","5151","3470877","5098.71428571429","13.0881734568437","439","51821","428","1.11545489177915","12.9553207102147","-0.550649225782288","-0.043195291936778","1.77987079386988","9.32644165642112"
"32","44261","California","4452","3497578","3814.42857142857","11.3120846883845","418","53866","292.142857142857","1.0620960017396","9.69207974793202","-0.253726966922755","0.0152453971541571","1.31069823027399","7.53952500927126"
"33","44268","California","3230","3523563","3712.14285714286","8.20710546798783","204","55095","175.571428571429","0.518343503241337","9.4321820250183","-0.443568460056662","-0.0123415119819368","1.35224016369589","5.92599510848017"
"34","44275","California","3107","3541928","2623.57142857143","7.89457482632761","45","56072","139.571428571429","0.114340478656177","6.66623139847839","-0.0446472345228882","0.0221421244381804","1.02544037753859","6.30361007309052"
"35","44282","California","3278","3559193","2466.42857142857","8.32906864522108","215","57551","211.285714285714","0.546293398023958","6.26694718729809","0.0620705455562105","0.308537799548415","0.948121906839285","4.45510098103935"
"36","44240","Colorado","1569","412983","1246.85714285714","27.4166731466006","24","5814","13.2857142857143","0.419375497462341","21.7875556062578","0.0698959162437239","0.39940523567842","2.86204014792278","15.7390465511234"
"37","44247","Colorado","1117","419812","975.571428571429","19.5184346110598","9","5887","10.4285714285714","0.157265811548378","17.0471147152996","-1.12831979079154","-0.00249628272299012","2.39523153069261","12.6795641774234"
"38","44254","Colorado","1264","427462","1092.85714285714","22.0871095330166","5","5945","8.28571428571429","0.0873698953046545","19.0965628308745","0.366953560279549","-0.234650575961072","2.46826289998444","9.9208001566939"
"39","44261","Colorado","1108","435762","1185.71428571429","19.3611687995114","0","5986","5.85714285714286","0","20.7191466008181","-0.38942010478646","-0.669003769761354","2.78177143572816","11.1135043489103"
"40","44268","Colorado","1242","442753","998.714285714286","21.7026819936762","12","6036","7.14285714285714","0.209687748731171","17.451512516424","0.334501884880677","1.1882305761433","2.37359269106335","12.6485896475175"
"41","44275","Colorado","1466","449828","1010.71428571429","25.6168533033247","3","6068","4.57142857142857","0.0524219371827927","17.6612002651551","0.559167329949789","-0.666507487038364","2.61323681574485","11.6629990597517"
"42","44282","Colorado","1295","457597","1109.85714285714","22.6288028839055","3","6089","3","0.0524219371827927","19.3936204749103","-0.426864345631312","0.504249110044006","3.02862360487726","11.8031352235365"
"43","44240","Connecticut","0","267337","1137.85714285714","0","0","7381","23.8571428571429","0","31.9768125754105","0","2.38069678056728","4.21403239113778","21.8429035828928"
"44","44247","Connecticut","0","273101","823.428571428571","0","0","7523","20.2857142857143","0","23.1405332937434","0","-1.44527966442533","3.04955212837642","18.6093407891477"
"45","44254","Connecticut","0","279946","977.857142857143","0","0","7622","14.1428571428571","0","27.4803869527539","0","1.65002761688559","3.62147541962814","13.4669479358"
"46","44261","Connecticut","0","285330","769.142857142857","0","0","7704","11.7142857142857","0","21.6149603146277","0","-0.172630626584135","2.84850601304279","15.992584771088"
"47","44268","Connecticut","0","290577","749.571428571429","0","0","7765","8.71428571428571","0","21.0649511089992","0","-1.42520633575276","2.93803903667056","12.8668370626233"
"48","44275","Connecticut","0","296691","873.428571428571","0","0","7832","9.57142857142857","0","24.5456663008236","0","-0.0883226461593247","3.75064409519742","14.0778918014561"
"49","44282","Connecticut","0","305210","1217","0","0","7865","4.71428571428571","0","34.2009373923317","0","-1.9792302071158","5.22599559159091","16.4040843289694"
"50","44240","Delaware","409","82672","405.714285714286","42.1500004122249","13","1282","11.4285714285714","1.33973106444725","41.8113870662657","1.81084528491221","0.824449885813689","5.27143155160205","19.5432747739084"
"51","44247","Delaware","350","84531","265.571428571429","36.069682504349","23","1366","12","2.37029342171436","27.3687917451366","-0.868616843982282","0","3.72123876185967","24.3327051108724"
"52","44254","Delaware","419","86517","283.714285714286","43.1805627694921","0","1418","7.42857142857143","0","29.238526307607","1.01584003787758","1.48695425834255","3.71929859566475","15.9276404229267"
"53","44261","Delaware","265","88139","231.714285714286","27.3099024675785","11","1464","6.57142857142857","1.13361859299382","23.879602049818","-2.26723718598765","-1.29556410627866","3.4457351621808","17.0157578697861"
"54","44268","Delaware","245","90156","288.142857142857","25.2487777530443","8","1504","5.71428571428571","0.824449885813691","29.6949182086824","-0.294446387790604","-0.294446387790605","4.26775138308829","14.5275749476605"
"55","44275","Delaware","307","91942","255.142857142857","31.6382643681004","4","1526","3.14285714285714","0.412224942906845","26.2940624297009","0.912783802150872","1.22195250933101","3.8783279152535","19.8453745955445"
"56","44282","Delaware","376","93701","251.285714285714","38.7491446332435","8","1544","2.57142857142857","0.824449885813691","25.8965598061836","1.01584003787758","-0.117778555116241","3.80184116982507","17.5725528148946"
"57","44240","District of Columbia","126","38796","131.285714285714","17.9597189161452","3","979","4.57142857142857","0.427612355146315","18.7131311609268","-2.38241169295804","0.305437396533081","2.78005510040316","14.398029061302"
"58","44247","District of Columbia","92","39553","108.142857142857","13.1134455578203","1","994","2.14285714285714","0.142537451715438","15.4144072783695","-0.692324765474986","-1.16066210682571","2.12260963746998","10.8903610759971"
"59","44254","District of Columbia","194","40478","132.142857142857","27.652265632795","1","1010","2.28571428571429","0.142537451715438","18.8353061195401","2.07697429642496","2.03624931022055","2.20848006528166","8.97062386782352"
"60","44261","District of Columbia","151","41273","113.571428571429","21.5231552090312","3","1030","2.85714285714286","0.427612355146315","16.1881820162533","-0.875587203394835","0.22398742412426","2.24873182831839","10.9614624540776"
"61","44268","District of Columbia","150","42432","165.571428571429","21.3806177573157","2","1040","1.42857142857143","0.285074903430876","23.6001295054561","-0.0203624931022053","-0.957037175803656","3.23092909407718","9.87630724182375"
"62","44275","District of Columbia","141","43175","106.142857142857","20.0977806918768","2","1049","1.28571428571429","0.285074903430876","15.1293323749387","-0.183262437919849","0.0610874793066165","2.33980583835573","15.7721737856883"
"63","44282","District of Columbia","226","44051","125.142857142857","32.213464087689","1","1056","1","0.142537451715438","17.837543957532","1.73081191368746","1.44573701025659","2.46115215178109","10.1110656796949"
"64","44240","Florida","7377","1788827","7078.71428571429","34.4561208517262","118","28683","154.857142857143","0.551148469635853","33.062902928482","0.0213519988236653","2.51286336156008","4.35434787449954","22.2038623972846"
"65","44247","Florida","7129","1829773","5849.42857142857","33.2977749155423","121","29813","161.428571428571","0.565160718863883","27.3212169948059","-0.165477990883404","0.435714225995414","3.6223067174647","19.2414058350446"
"66","44254","Florida","5316","1868769","5570.85714285714","24.8297056320694","110","30734","131.571428571429","0.513782471694439","26.0200795664888","-1.20972418335327","-0.707284961033903","3.58845256185408","15.8999536502136"
"67","44261","Florida","4587","1905185","5202.28571428571","21.4247290696581","98","31620","126.571428571429","0.457733474782319","24.2985746613308","-0.486425223201619","-0.548479469782895","3.26626651988703","15.1427390354059"
"68","44268","Florida","5175","1936788","4514.71428571429","24.171129918352","80","32225","86.4285714285714","0.373659979414138","21.0871005882589","0.392342978384845","0.89745120055717","2.86839686881029","14.7436992786008"
"69","44275","Florida","5012","1967372","4369.14285714286","23.4097977102957","62","32713","69.7142857142857","0.289586484045957","20.4071728757178","-0.108761744008044","-0.0600524966915579","3.13489021222249","14.0926944929441"
"70","44282","Florida","5777","2001325","4850.42857142857","26.9829212634434","26","33142","61.2857142857143","0.121439493309595","22.6551380018718","0.510446221878242","0.123441243199313","3.38376870469444","13.6382928320793"
"71","44240","Georgia","3823","962808","3629.42857142857","36.221829190057","142","15850","108.571428571429","1.34540929766887","34.3877953889088","-0.902804830528306","0.372220882151851","4.65073659473369","24.8473811506349"
"72","44247","Georgia","3336","983747","2991.28571428571","31.6076437818546","132","16742","127.428571428571","1.25066216403022","28.3415747322822","-0.659169344028913","-0.36003910782688","3.82183416863284","20.0124450137279"
"73","44254","Georgia","3365","1004187","2920","31.8824104694067","75","17294","78.8571428571429","0.710603502289896","27.6661630224866","0.0392523839360133","0.370867351671298","3.6407848975994","16.4937647068585"
"74","44261","Georgia","2269","1021778","2513","21.4981246226103","90","17905","87.2857142857143","0.852724202747875","23.8099546833935","-1.48346940668519","0.347857333501911","3.33326869734163","16.100699680414"
"75","44268","Georgia","1254","1032967","1598.42857142857","11.8812905582871","52","18216","44.4285714285714","0.492685094920995","15.1446525468984","-1.37383343776047","-0.678118770756644","2.27021485445695","14.3649149764519"
"76","44275","Georgia","1717","1044134","1595.28571428571","16.2680828457567","66","18530","44.8571428571429","0.625331082015109","15.1148748763262","0.626684612495661","0.582018106637439","2.21383459699807","10.1213042851449"
"77","44282","Georgia","1410","1054430","1470.85714285714","13.35934584305","77","18926","56.5714285714286","0.729552929017627","13.9359498277653","-0.41553385752952","-0.495392155882099","2.19294546262804","10.1014036064182"
"78","44240","Hawaii","57","26023","54.8571428571429","4.15879596290354","0","422","1.28571428571429","0","4.00245025001243","-0.48988323372548","-0.177191807943259","0.592017693058682","3.56671051230822"
"79","44247","Hawaii","49","26293","38.5714285714286","3.57510530144339","0","427","0.714285714285714","0","2.81422283203999","-0.0833843802085923","0.0938074277346663","0.381858279977526","2.32928033456863"
"80","44254","Hawaii","99","26667","53.4285714285714","7.22317193556931","2","436","1.28571428571429","0.145922665365036","3.89821977475169","0.521152376303702","0.573267613934072","0.44504346299539","1.63777523524357"
"81","44261","Hawaii","81","26984","45.2857142857143","5.90986794728398","1","441","0.714285714285714","0.0729613326825182","3.30410606576547","-0.187614855469333","-0.312691425782221","0.46015296328227","2.26862199252257"
"82","44268","Hawaii","62","27334","50","4.52360262631613","1","447","0.857142857142857","0.0729613326825182","3.64806663412591","-0.198037902995407","-0.333537520834369","0.532706362182801","2.04166680072392"
"83","44275","Hawaii","85","27803","67","6.20171327801405","1","450","0.428571428571429","0.0729613326825182","4.88840928972872","0.239730093099703","-0.0625382851564442","0.710330734787131","2.43803496594807"
"84","44282","Hawaii","104","28381","82.5714285714286","7.5879785989819","3","459","1.28571428571429","0.218883998047555","6.02452147007079","0.198037902995407","-0.0521152376303702","0.890302423197324","3.26696685437042"
"85","44240","Idaho","258","167483","324.857142857143","14.4657025481503","7","1803","5.14285714285714","0.392480301694001","18.2142899194318","0.14417643735698","0.584715551503307","2.38135190445952","11.7747297622827"
"86","44247","Idaho","197","169150","238.142857142857","11.0455170619597","-1","1826","3.28571428571429","-0.0560686145277144","13.3523400596714","-0.488597926598654","-0.208254853960082","1.8240142246924","10.6000536339789"
"87","44254","Idaho","233","171140","284.285714285714","13.0639871849575","1","1860","4.85714285714286","0.0560686145277144","15.9395061300217","0.28835287471396","0.304372478864736","2.06257164065332","7.77057581699335"
"88","44261","Idaho","104","172931","255.857142857143","5.8311359108823","3","1879","2.71428571428571","0.168205843583143","14.3455555170195","-1.03326446772502","-0.456558718297103","2.02668247188044","9.27621228303346"
"89","44268","Idaho","293","175236","329.285714285714","16.4281040566203","1","1910","4.42857142857143","0.0560686145277144","18.4625937837688","1.51385259224829","0.768940999237227","2.35091682726485","8.58650415685394"
"90","44275","Idaho","235","177420","312","13.1761244140129","0","1941","4.42857142857143","0","17.4934077326469","-0.464568520372491","-0.86505862414188","2.744027266142","12.3387135492137"
"91","44282","Idaho","224","179428","286.857142857143","12.559369654208","0","1954","1.85714285714286","0","16.0836825673787","-0.0881078228292654","0.440539114146328","2.47109324279246","11.6909980006433"
"92","44240","Illinois","2092","1160523","2320.28571428571","16.5452543947541","60","22087","58.7142857142857","0.474529284744382","18.3507253400434","-1.09593668143345","0.103944509991626","2.56275898245811","13.4186860547378"
"93","44247","Illinois","1922","1172824","1757.28571428571","15.200754754645","58","22426","48.4285714285714","0.458711641919569","13.8980588848587","-0.19207137715844","0.236134810741847","1.85685378051563","10.6794540817842"
"94","44254","Illinois","1780","1185447","1803.28571428571","14.0777021140833","35","22710","40.5714285714286","0.276808749434223","14.2618646698294","-0.160436091508815","-0.411258713445131","1.90062853887275","8.08816430612163"
"95","44261","Illinois","2565","1197267","1688.57142857143","20.2861269228223","56","23002","41.7142857142857","0.442893999094756","13.3546098706633","0.886917829819856","2.01561962853328","1.64304237575094","8.29988602846706"
"96","44268","Illinois","1675","1207847","1511.42857142857","13.2472758657807","25","23188","26.5714285714286","0.197720535310159","11.953618649037","-1.00555015100595","-1.3682261043463","1.79004904903563","8.16280174491554"
"97","44275","Illinois","1962","1220432","1797.85714285714","15.5171076111413","25","23329","20.1428571428571","0.197720535310159","14.2189310678763","0.324261677908661","-0.372844438013443","2.12314300469627","7.9887083101332"
"98","44282","Illinois","2678","1235578","2163.71428571429","21.1798237424242","26","23498","24.1428571428571","0.205629356722565","17.1124298731867","0.808959447326137","0.106204173252314","2.491214307836","9.50263649177942"
"99","44240","Indiana","1232","647657","1381.42857142857","18.3077814461037","32","12149","56.7142857142857","0.475526790807889","20.5283217281798","-3.36265373499864","-3.23103471254289","3.14844840211281","16.0953542242695"
