"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1","44171","Afghanistan","234","47306","170","0.601104398","10","1874","14.2857142857143","0.025688222","0.436699776571429","-0.0139450348571429","-0.0557801395714286","0.131723585146065","0.282279963486299"
"2","44178","Afghanistan","298","48527","174.428571428571","0.76550902","9","1965","13","0.0231194","0.448075989142857","0.0234863745714286","0.0682572761428571","0.124107644931799","0.23823628132754"
"3","44185","Afghanistan","136","49817","184.285714285714","0.349359821","20","2067","14.5714285714286","0.051376444","0.473397236714286","-0.0594498855714286","-0.0400002317142857","0.155751340084747","0.24444243650327"
"4","44192","Afghanistan","153","51039","174.571428571429","0.393029799","11","2160","13.2857142857143","0.028257044","0.448442963714286","0.00623856828571429","0.00036697471428571","0.129256449549586","0.258256136861334"
"5","44199","Afghanistan","0","51526","69.5714285714286","0","0","2191","4.42857142857143","0","0.178716631285714","-0.0561471141428571","-0.0282570444285714","0.0686507284320256","0.259922176364549"
"6","44206","Afghanistan","89","53489","280.428571428571","0.228625177","13","2277","12.2857142857143","0.033394689","0.720371144","0.0326607395714285","0.00770646657142856","-0.01049459255514","0.146131576555997"
"7","44213","Afghanistan","46","53984","70.7142857142857","0.118165822","3","2339","8.85714285714286","0.007706467","0.181652428142857","-0.0157799078571429","-0.0300919172857143","-0.00301285528063389","0.589027278663695"
"8","44171","Bangladesh","1756","477545","2162.57142857143","1.066249668","31","6838","32.7142857142857","0.018823314","1.31312133714286","-0.00277578828571429","0.00676598385714284","0.384637041521396","0.712950293894422"
"9","44178","Bangladesh","1355","490533","1855.42857142857","0.822760991","32","7052","30.5714285714286","0.019430518","1.126623063","-0.0347840967142857","0.00589855014285715","0.339479587941784","0.716357463584809"
"10","44185","Bangladesh","1153","500713","1454.28571428571","0.700105847","38","7280","32.5714285714286","0.02307374","0.883047642714286","-0.0175221634285714","-0.0121440737142857","0.263236767696008","0.614615585778899"
"11","44192","Bangladesh","1049","509148","1205","0.636956664","24","7452","24.5714285714286","0.014572888","0.731680438714286","-0.00902131185714286","0.0285385731428571","0.216507297176992","0.481735961229401"
"12","44199","Bangladesh","835","516019","981.571428571429","0.507015076","27","7626","24.8571428571429","0.016394499","0.596013787142857","-0.018563084","-0.00555157657142857","0.161392643820998","0.423921927247496"
"13","44206","Bangladesh","1071","522453","919.142857142857","0.650315145","25","7781","22.1428571428571","0.015180092","0.558106928571429","0.0204714384285714","0.0197774914285714","-0.00820442060480456","0.487343756077493"
"14","44213","Bangladesh","569","527632","739.857142857143","0.345498896","23","7906","17.8571428571429","0.013965685","0.449243982428571","-0.0435451784285714","-0.0336564327142857","-0.007520057026158","0.456348381078104"
"15","44171","Bhutan","4","430","4.85714285714286","0.518397943","0","0","0","0","0.629483216285714","0.074056849","0.0555426368571428","0.162351258747658","0.141402863912311"
"16","44178","Bhutan","1","438","1.14285714285714","0.129599486","0","0","0","0","0.148113698","-0.0555426367142857","-0.0370284245714286","0.0595287948866684","0.343406955193345"
"17","44185","Bhutan","3","446","1.14285714285714","0.388798457","0","0","0","0","0.148113698","0.0370284244285714","0.0555426367142857","0.0324702517829373","0.0808016365435872"
"18","44192","Bhutan","26","623","25.2857142857143","3.369586629","0","0","0","0","3.27701556828571","0.425826881714286","0.0370284244285713","0.833403128580386","0.0808016365435872"
"19","44199","Bhutan","6","716","13.2857142857143","0.777596914","0","0","0","0","1.72182173914286","-0.370284245","-0.370284245","0.491944054680863","1.91873324304067"
"20","44206","Bhutan","3","813","13.8571428571429","0.388798457","0","1","0.142857142857143","0","1.79587858814286","-0.0555426367142858","-0.388798457142857","-0.0282530426727489","1.40788534049236"
"21","44213","Bhutan","0","842","4.14285714285714","0","0","1","0","0","0.536912155142857","-0.0555426367142857","0.573940579714286","-0.00904097365379724","1.46843954868934"
"22","44171","India","32981","9677203","35073.1428571429","2.389919942","391","140573","490.571428571429","0.028333243","2.54152401528571","-0.0599480497142857","8.28154285713748e-05","0.760410900932902","1.64805009171124"
"23","44178","India","27071","9884100","29556.7142857143","1.961660433","336","143355","397.428571428571","0.024347749","2.14178408457143","-0.0611799298571429","-0.00158384585714285","0.643926903337474","1.38649768740441"
