"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1","44310","Antigua & Barbuda","5","1227","1.57142857142857","5.10574","0","31","0","0","1.60466114285714","0.291756571428571","0.145878285714286","0.188019729467941","2.28230817135732"
"2","44317","Antigua & Barbuda","0","1232","0.714285714285714","0","0","32","0.142857142857143","0","0.729391428571429","-0.729391428571429","0","0.208910810519935","1.32133630973319"
"3","44324","Antigua & Barbuda","0","1232","0","0","0","32","0","0","0","0","0","0","0.600607413515085"
"4","44331","Antigua & Barbuda","1","1241","1.28571428571429","1.021148","1","33","0.142857142857143","1.021148","1.31290457142857","0.145878285714286","0.145878285714286","0.167128648415948","0"
"5","44338","Antigua & Barbuda","2","1257","2.28571428571429","2.042296","0","42","1.28571428571429","0","2.33405257142857","0.145878285714286","0.145878285714286","0.313366215779902","1.09010135681059"
"6","44345","Antigua & Barbuda","0","1259","0.285714285714286","0","0","42","0","0","0.291756571428571","-0.291756571428571","-0.437634857142857","0.0356732993814629","2.06607192298334"
"7","44352","Antigua & Barbuda","0","1263","0.571428571428571","0","0","42","0","0","0.583513142857143","0","-6.34413156928661e-17","0.0356732993814629","0.258258990372917"
"8","44310","Argentina","21220","2845872","24017.8571428571","46.951292","298","61474","330","0.659354","53.1418205714286","0.664094857142858","1.16603814285714","7.51528177037018","41.7605074072131"
"9","44317","Argentina","16502","2993865","21141.8571428571","36.512263","231","64096","374.571428571429","0.51111","46.7783937142857","-1.49128985714286","0.23579957142857","6.91265233140891","43.7589066071165"
"10","44324","Argentina","18024","3136158","20327.5714285714","39.879835","170","67042","420.857142857143","0.376141","44.9767082857143","0.481081714285715","0.439358428571429","6.37217346372968","38.5190296411278"
"11","44331","Argentina","21469","3290935","22111","47.502229","400","70253","458.714285714286","0.885038","48.9227155714286","1.08891342857143","-0.431772285714285","6.85023019497676","37.0354563732852"
"12","44338","Argentina","32171","3514683","31964","71.181434","297","73688","490.714285714286","0.657141","70.7234264285714","3.38274357142857","0.820873142857141","8.72367107559485","40.7037810365482"
